yaw,pitch
18.57980890562648,25.57357609253087
4.286012676243878,35.78355083783583
-18.827815293702233,22.246429317061995
12.206838241651461,37.13998338315395
20.060285535124848,38.87398189285261
34.728678423962634,25.981619830990468
21.22521520456779,24.238889305760665
14.765292082504558,-32.87371731335817
45.252246631028655,44.15091570060797
34.428154499668835,-34.206742704704695
-23.91985273912576,30.26737783963239
5.054768909276376,48.29721032305389
35.2908214885402,-22.712817308915312
-22.888754738291805,16.422162846101955
38.5720521440588,11.825497751085045
35.24900759246252,-46.61333988350756
-22.556902207853526,-13.885907272714313
-42.54593721637099,26.966225177415964
32.488723344915314,-48.08916015599467
43.85756557287465,-16.871852136525064
15.601703000773966,-35.997919394703835
-38.93890660002054,-23.86928950566267
30.607932046539418,1.369171003575822
-5.346283085688206,34.33301925446783
-37.50406266562257,28.91814405211477
-47.01329228487029,-6.169129236432703
12.95180757312022,-0.3486084955061415
-26.153105331951533,-15.653867371209664
-6.770089110345211,28.93754304193466
-48.3848873062532,-38.90560995604192
43.87948399625863,5.790323552046559
4.267962251415305,-35.36718184638238
-19.310014613434333,-30.801542609566756
-20.996396950562822,-8.928910372188312
38.58174355904099,-26.100634924003497
26.024006314014827,8.517426825820436
-29.417405313818566,15.139452956796092
42.13443623583481,-24.43830281433338
47.57424653032905,33.501924493804296
-29.5954594122831,-13.206783040465439
21.760133081112826,17.875641804707925
-45.96867048204432,45.89168836031092
-49.918072843283326,39.259427591934866
19.27580083890564,41.346334286489764
-3.8216748231966164,48.77074315757929
-42.077593311855196,-29.16570167137065
18.954649325734806,24.717394850905393
-19.85927226423474,-25.420007312166646
44.273770962689625,-29.891298649245655
-40.828003615172506,-26.35728382525162
30.293833970318943,-16.119916511255894
-29.723738234786545,-49.438571776930516
-7.155041473390199,45.54828342076941
38.6531804900672,15.27042559700756
-37.10785175897904,-2.682218921377576
45.14284344759287,26.52699248334737
-20.39710152801838,-39.522646723173835
-32.67476125743796,38.45863319954496
-48.52738037017252,19.510442787440653
38.52681726609562,36.282857370063866
6.720015633029988,-14.66992688778491
33.83047741421741,-7.1427135468837974
25.145756366020038,2.1670052394173283
-26.479697795231218,-9.139564910666174
-35.74944926678924,-16.411000246716497
7.550785874623124,-20.29351694370328
-44.15295182696343,46.49653638522447
29.054826841028188,45.84615003001802
-33.9419901176493,48.89599819756569
-4.666342081540222,28.17606775920116
12.06519372533024,-46.91344848798138
-4.731164149123465,-7.497285304891555
23.202709694536807,17.74648314544875
22.579980502948374,-34.07225148588448
-36.55982348669734,29.28230051539329
-49.035389530944954,13.97353370102664
-25.52949171673187,-15.943370473982945
-32.025352432850774,-4.102795759759104
0.27147792294483963,5.17992459042771
-23.47449549136986,-8.084250240936498
44.32642754427199,15.449274516328458
12.080717180773433,16.88209300380258
7.360012492986492,11.142265522528724
-38.1398945419716,2.634155113087246
-42.31378599436982,11.642892432894747
-45.85755195790584,-16.815156681129864
33.93888703844935,17.07407589539693
15.703482308571424,-37.380049257525684
-2.0094843020819866,-47.50102391834764
3.521252148922251,-1.0190704112452735
34.113598345315836,9.008260357634022
11.044330678360772,-47.93043858148347
-35.16521506911384,-40.6387368774122
-7.8503074357534,-0.8039012834776145
10.01433738064712,-6.894753241498407
-13.143566762662253,-49.64586665091433
43.95870992593443,22.440230351723045
-20.87214868013024,11.41688992775137
38.372434410721894,-19.063656310506115
30.400715552396548,3.2891949043719393
20.203307228536573,6.699091989964735
0.06044904921551364,22.676585844405224
39.9874519391299,30.51515140602808
44.72719176185447,-6.42873474765765
42.49274911906092,14.021200602455949
30.75851121101975,-34.83185047537233
-5.130250231172305,-46.619348572123485
25.288824715987033,-18.275285890293624
11.151092950906161,32.62960941016776
-28.28734274480771,26.945377005583282
42.89290947539192,-31.79165203339349
-26.917904991590547,6.573626887355019
-49.03156799844105,-24.14811068641236
-41.268819502696964,2.6307493221554594
-26.43436734678286,41.21278332608625
26.09377357406916,22.44552294254308
0.7057362243669729,-22.06915285234732
-26.534379724084822,-34.69827048782582
-26.562082737390334,47.845827777894485
6.980808263799318,37.70808520364437
16.27461992707066,-32.068285596808835
41.839888182843836,-9.63161474572518
-29.526678587548194,-12.884794897664989
40.208895097873835,-32.67622674313571
13.299357215104415,-31.589523907898897
38.8415217811084,42.487529634322
7.364260277968647,35.41503787772656
-40.60454781240007,-22.060878752386447
-11.127375744245583,17.543655463218087
13.524002914015675,16.086697175573462
-3.017055423906797,-9.778585181049749
-0.40509869854350455,34.85610612724679
23.946096201925016,23.160691854147757
-35.42380811279444,-24.322387105570186
37.27669477145355,27.99705860308343
-42.93002900137963,46.64945053567287
33.911091493394395,-40.78940987362745
31.93362557368168,-23.142201315233514
32.07094213492216,33.79291200601824
36.44167306834518,-3.757732313796602
46.70245116879529,-42.47853659000804
-39.594932939730796,48.13111079663483
28.332738815284742,17.59476211464127
21.284895751086324,-35.75059796840514
-23.41311135234414,-21.459320940727324
-24.485933548165107,-40.399646646195706
47.36482865747534,34.154805439128836
2.117528544766934,47.189098435629305
-42.180785008953826,47.42224826790775
20.805746851604255,20.583189914195515
42.323561237902325,6.923660248751162
39.80076391758574,-28.593352012369245
-31.993391894976007,-30.189794320496432
41.63580084442678,38.51148304012122
25.49041492060141,1.4870145717393513
11.87571990857856,-13.137741126196403
37.42701549197848,48.841192444221804
-42.40317408694633,-24.4479541372164
45.71889672141947,2.431772999748091
-13.65811045781831,22.46598467505325
40.57628723822148,-7.120869591707205
43.596963779742296,37.982558490833824
28.746074942361048,7.392553826342677
-0.5081516499316123,42.543427160426035
-9.446635970851837,-26.408025303679892
20.584872093695225,-16.876516191921
-21.93323502549436,-35.569923968398285
26.07414233250742,-2.7451431188916544
-4.259006574484978,-10.688913479737671
-40.8010919680598,17.079791482554143
-49.47825068412707,-34.132403250867185
18.96945900690558,47.18564934994937
31.364130598898214,14.38591864996323
10.515716129923433,-15.353036856524312
15.040162434558312,-0.11119680997675374
39.53624522855279,24.711148631361922
-3.88219490530588,-49.153085815989584
46.447945034907946,46.367573957503524
33.819330126772414,-25.624398550079718
-39.132502182684824,-24.602219925926317
-42.837395084335604,-0.8612770558202172
25.30742496579215,-14.624714580430265
-43.47503280943597,39.348530275461115
22.504610944524757,-47.478321647079035
6.27359280047456,13.567418623981496
-0.8362982288328453,-5.02014526137161
34.5903243332245,-2.5801201602645776
18.42117780067312,37.11940397983062
46.55647443760567,-36.57857776031762
-35.05796584865875,-28.173967495362895
-21.44653872073736,-8.10083978160958
42.34000464263043,27.339263369033134
19.96450142153749,30.548202444620472
-32.51620955662659,-25.773974197385897
18.385082712575553,-19.797908887622274
34.130324200916675,-49.95661906227219
13.291586871993665,20.924653901906794
-33.38043366392832,37.213376758362514
-34.7550030656739,-15.110731370298993
-27.639218785950682,36.81630023147699
-36.0385493349758,28.175557085967057
-35.29651401684464,7.120526678272739
32.13754191549944,48.17892765994475
-1.69819922149955,34.8033547454382
-29.07947862828707,21.97649208570951
47.272038708198295,-19.895138140659085
36.71299946593146,-6.358037956453053
34.32868917708795,-34.579695792418505
30.58079155994956,23.250060294563497
32.864820146331795,-40.54102217555055
46.210873432723446,-24.80782496637387
-23.916896833259603,-29.676105677189422
28.262739597605602,33.2521164675028
-22.292377754261583,-44.49506983776467
-1.0838305633839838,1.9015420708518391
17.834944594558166,-17.498539664819916
-0.6115783784196864,-35.67351619842572
-48.24030969001566,-43.14270137286662
19.007195839835276,-6.210965397130849
24.77398858523786,-27.87101632286946
34.95883194760789,11.803477642800743
0.6643928568156454,14.425238367974387
46.97952545355555,-33.157810857323234
38.06395190624632,-41.61060242528755
-49.48443017638257,24.717128493082456
-30.43080892886999,25.158718966779176
-42.99700407615514,17.473518381504263
-48.301889446657476,-6.280759682794127
11.062690281781329,-40.81042979332899
-47.733779723532564,-33.32797722335992
-48.721538323283994,-36.36844385837706
45.44344405785871,-7.0256120119374685
-39.823321392798405,-0.8625239640187701
-21.970172165760026,25.841641559506726
-47.25507921209704,32.593703309629234
3.2301581551031546,-39.09490958363631
-48.19987430806317,12.209029659503123
35.384094946631876,16.488331392614015
-13.187306774052288,-31.527702340409313
-42.02384262392306,-6.639477943601705
41.13912566477369,-29.141606778178485
-22.808016540684605,-39.76266050499794
19.82759249761105,38.78850750422626
48.92526395555406,34.26213406020156
49.77133877356198,27.165899986055095
49.235903948040544,1.3165668416675658
-30.965726692782358,-18.1875525961788
-48.42064838277038,39.46958126075414
-40.00689673680764,32.11354846634505
38.354063196125395,16.338030515864034
8.396293212343679,16.27849766614574
48.174445583875396,16.55163337519096
-35.91291278134779,-10.132308150529227
10.024630740591292,43.8139406341611
12.502971848574582,-49.76957186628779
-9.492314477215679,22.106363529105906
-20.66111759866488,-49.98008787741403
-24.062900338650305,-13.373052011674872
21.936604980053104,25.01573700094238
6.411405496406886,-8.971149108146378
12.01426774100132,25.441347209272166
-23.393700146007255,37.22757086027025
37.23896952359321,-41.4458640283026
-6.878599686489942,5.901478445388534
29.01048591762408,19.687090237862492
-1.532449384674564,-22.83670084561954
-5.79936839738626,-4.263532485270595
-31.77294741139649,-1.906729148790454
19.237213588221806,-27.61934007126814
-19.799199975815462,27.092804520820962
-20.774206316396683,2.102682443225767
-36.1312211252134,36.40634166911509
-22.279304410037327,6.576995460980072
0.5241835367496108,29.1053806003752
32.23147063080968,-25.233713834546613
49.774153139631494,-20.136985459678026
-19.188194670587666,-48.06425311091267
27.51035854179598,-39.26565989866037
24.428190215224646,-13.89933966689646
-26.285869068335955,39.51902219937254
6.748420519186936,20.922418141227865
19.441495898868766,-24.874319305050598
-30.327577045302046,-31.508029752177503
-15.479998050741031,-48.007105035437746
1.811934276919338,-33.40496509581404
-33.60100165724073,19.131427711097075
-31.607402822602104,-4.4031968875787655
-33.30369244953586,-43.66998896822627
47.40418390467289,-30.617188392963936
42.81808976436034,24.54496078734556
-8.31422267221933,-36.49591743460989
-29.359061755571158,22.386895709347485
-28.422003477480995,-20.210465289209434
-2.6589370704432227,-27.948010117858967
28.743421492546375,41.38434559208801
-4.2311832432186804,49.05767582367888
45.216103077215195,43.66451903121391
20.733432957146334,-18.608504734758704
34.786272855427256,-23.350236336013054
1.9353797712612035,-32.98070660824216
49.49393591729684,26.01740870708683
41.110168210846965,-19.370294291602164
-29.125174997274716,-15.737758040244422
5.5047540077401536,-49.055314908779046
22.653654142264145,26.463072363280546
-7.172036334920264,-35.041844433509304
-48.973794163540106,49.43826105372597
33.85896542768249,41.22682827704463
12.469302253637515,32.16098633774817
-7.0276631184229,34.54311281365824
-10.806761124090926,47.29779553065883
48.65469026116705,30.524086762975088
7.339253597247634,2.123656126336293
-44.04709482728693,-0.8215960496885586
-20.025190271825434,-8.455025660326207
-18.98234919734548,9.39257615665501
26.250546437946,-45.35027018807817
17.03249794844011,-20.787433339643812
22.541100074236596,-10.642640659797976
43.221675307516165,-40.630105799292316
48.842588263808835,5.36662194686712
-42.37282570262252,-33.728935283334664
11.670898935020077,2.441690465286136
44.01881124013049,45.04065773445379
-3.862756347087867,23.12255116279873
-31.443433217481232,-20.000438253852348
14.859307064054434,6.13971830012995
-33.74026237322665,-23.022860666307654
-21.173951781282874,47.52093296292328
48.263083558310626,-1.347720961479645
41.486633417371706,40.50996839514693
-18.965407210126273,27.075408677160993
37.95417532880391,-44.16816835740409
-25.611149440972834,-33.5572268763757
5.513388362324591,-41.009131108365416
13.492036755686357,-27.727147561210852
-41.73453296431335,-4.847035107418677
-40.35316460031694,-36.757667695310644
13.104937966657957,-40.0111789169232
15.5506691907989,-38.131004564619474
22.73948198782641,22.027470294190493
-36.67031975131528,34.675497668329925
46.633762962801725,36.701727713750586
33.367115054231874,23.28197975307546
-17.579383064113273,-30.33406769444438
37.04720478450665,11.467704970988336
19.60392878868808,18.09137445800721
43.34513983526868,45.28923532745178
27.886933942859898,19.006182661674643
-18.23109135398402,-38.88059488184325
3.4700758197350297,-36.62573337302351
27.50761679925992,1.757060686696299
-42.21278986557682,-19.746093784637843
-11.910709004091046,-18.09558233253651
-24.534161467368833,39.80294947664824
42.87218752411552,14.292462583495563
48.2463620284142,-6.254801755615389
24.451021343790373,-1.1893753690063065
-26.55871422772299,6.831709487170777
11.611004778555348,9.748394408409823
-39.073045779364946,-27.106125797827463
-32.118744606269516,-42.56468684524912
-43.560540771627366,-26.643946976958677
-31.801076137080376,19.095878557535116
-25.012833783624554,-40.35796072094804
34.26813949867234,-37.20211299893833
23.48835224281987,-4.186381421167162
32.34000813882504,-17.91815753669661
-29.35097781698558,-10.916355054404747
14.20084873438644,19.79582330191444
21.99350934229713,25.92648413759335
-17.30490314521179,-24.185313203003535
-46.7429758601701,-29.14367450968087
-39.85319198859952,-42.63543148075705
-17.16979605228535,37.50732099053539
36.06867301448928,-4.462711142396671
-45.91534545905921,-33.085086040968925
12.496736457809241,-36.197956089017126
-49.07737830961458,-49.30589341536098
-6.63902413534759,1.217753070455828
-43.7396649709496,-6.414558353474689
-31.802436200833462,-20.599533883624655
-2.826541339335307,39.15754822073362
23.47051822615198,-40.83985124103538
29.40762260744617,31.912213503036256
-48.840385034224354,12.697505647460027
-2.8672718535242083,16.79843896639288
-10.343148621751531,35.208932198382655
7.264638334936691,28.546560562106876
-37.92341347514328,-32.15449231753268
-24.573679287511585,-49.195550666205115
-3.539031493527979,40.2578642004584
-3.2091778270215343,39.08642123817249
-49.724340214124894,-7.374936827750169
-44.21383220783025,16.389991087521565
42.73223693981441,2.72292039701788
-41.546702466391004,1.8619658735114513
17.48682914474776,31.141655519916128
15.42239525996007,43.70696450588211
39.408164104277446,1.0512764411909856
-26.34398850967209,22.253503359268592
41.04010644934698,33.40365647706925
20.010270321696538,-26.18949708927605
-43.86030085647218,31.587373256663454
0.3315316809055915,30.173919073378514
-44.20309417363703,-37.3196921703318
-37.29383681553503,-28.900694033688644
38.87100814940631,-19.80309964234853
-16.953130190061138,6.095816129220374
17.955617644585075,-45.97914202958104
3.234765664491526,-31.67247693369103
39.40189346710142,43.9527209111137
-18.82671952369106,34.17617141616566
-30.977243246963592,-10.511192349127619
-27.389564358820195,30.714794123511766
-10.15534903491848,-11.2730262903316
42.072329696639656,-2.06482979522152
-20.203879788583702,-33.14422178668383
32.99777258601024,15.121204000680663
-42.31685396979703,24.105511363218383
42.44812756907271,-45.6961589700344
35.03054860080823,40.76152470053218
-43.950783726688684,-13.636224487890445
-10.899336037222163,-4.009111413619806
43.10346188852748,22.97021030389587
-25.71274378857137,13.613796375770889
-46.55767850075255,29.92032325146215
44.399445276123686,21.204434923265055
-6.244950870257362,18.053212984658074
-44.7892055635411,-23.677139774146873
41.72861901746569,45.53190622519459
-5.835494194083132,4.944941836973982
9.256252795747379,-39.264321119173495
-34.95933425676553,-25.84603794583873
7.194754203293883,22.959124830077727
6.6987751581643025,-43.65097238239739
-24.863282500384376,-28.735622148543317
27.435293061872017,-26.55207602848134
-18.389781700958597,-34.86490951915261
36.08429023431793,-33.91954026217722
48.262610421672335,-20.896967200311757
36.576663837467166,4.188081448569427
33.55777158823024,31.129221958354563
45.15373162575578,48.453042028395686
-34.035095779709934,-48.64238260391558
42.14005697053446,4.243250068030655
22.966008668419093,-45.690577092202034
9.173373189810775,10.829440990655023
29.140395156669157,12.385158308817836
40.12067240025601,-14.416861306149265
11.382982396795292,42.67273470629402
11.298151246411493,-30.777549055133402
40.3049339640924,31.252784911163545
3.9997606077567056,-19.503588427378183
35.15254480128988,-33.350831018567476
-26.4837490430328,25.55103067468319
22.39703179513684,13.235552322583445
-25.60766849759991,23.66334162800412
-21.670604264657513,-16.149332574710343
34.92868300177727,-44.15695453193859
-27.857407240760356,-29.29719840538426
36.52116852353805,46.42135185637535
-42.90922678757092,-8.260468673689203
42.69916240255344,-18.493830846780057
42.70850694178252,34.83619539771922
-39.37676876439574,15.659476006622668
-29.082696410203024,30.073805173180375
27.937442322310176,24.281686368050188
0.6208806140680636,38.99996363648118
-20.783729448957857,44.82725397184943
34.99769759072275,3.264494567934925
5.77122351215624,-30.5520350530329
38.83615844012999,32.01795456375936
-37.98052387038419,-4.582075627010596
-8.847267546366034,17.919841815481547
-7.070467513136691,22.74363805876017
-25.697526450657136,-44.09146752555235
-9.500680126888817,-14.617239193352326
0.14850163408497252,-23.502019913802062
11.984449417568001,21.10744662424375
-14.333238407031821,-9.55303805683323
0.02761502290172757,12.412024214657926
37.98030235261649,-9.906094984065092
24.970025070161157,9.27053661663534
40.30459162668623,20.581587727018444
-48.14872974968566,-20.632946539927776
-35.31160920585865,-11.34604728348937
-31.561578009554136,48.58401135293296
24.30427514685948,-37.018824157220976
-40.447531303640474,47.70465394239656
-45.8645424160335,-28.608449292912542
23.65049164376157,26.164282706500487
-12.784839517829461,-3.829416297055843
23.64880065576827,-37.96037120679786
-4.743359478427479,33.86306232824087
-15.314473177056108,-9.768496161442052
42.75731107030339,-9.717344173985275
23.513726692489016,-2.7623100124996682
25.261954401393083,30.409903787648176
17.260859919847547,2.64478887009313
-1.3223804169976177,-16.029572708162867
-20.269242233380723,-44.53050137844507
-39.198361541678196,-3.8835168625773733
9.691739264352016,-45.51335449186603
5.3692982445776,35.34396311917514
33.78610146097155,24.04067557252725
-5.367912128290641,-19.664317532542064
-29.226667862238276,-25.758443498779737
15.262367385945169,-27.99497899368546
-34.356592248819204,-32.89782505740023
-14.655319996925783,-4.73437411602815
-3.738171833772398,45.171799191257335
23.895286000571048,42.10334961862186
25.962609103811303,-8.491449989584986
27.431729825359824,-39.153779904760384
-41.82413102496736,17.178247530085372
17.689394668840293,16.7648982114259
48.59459669054647,-34.06682551534186
-24.03238567602084,32.83015899014771
-42.751597226903804,-4.9735613325067405
30.242548600199328,-35.47915859613463
38.66911955877697,3.3978667401321303
1.0391268678218637,41.5295245964533
29.19417342159562,-46.92684090815252
37.57562324530883,34.20747013807784
9.662958972768841,24.158672553246575
12.365213361075156,8.354926631603199
-36.91873468851807,46.836486011218824
19.980448788737533,-7.445015480332785
38.19860831233825,-23.73409414659887
38.459417534574456,-22.73853364360732
37.81650685151949,41.708771253633586
2.5843594306322473,-45.21534270934945
-24.17126311689114,16.830317247057266
48.186650032422946,-6.264349707108352
26.527301177609814,33.44915361071567
-46.37807143118378,-47.597985932506646
-49.291805441226835,30.496256947758795
-32.835513652341454,42.89283032968561
-11.359038420659239,-10.560617459578083
-14.609191191542145,41.64238099218052
-19.233069429145853,-22.83335202618062
35.16597932927816,-44.760090440787
-9.117063311712123,16.501238852465804
-33.87145646427406,-13.918153152693066
-37.03013565853133,19.327594900143723
-1.323198049826459,-21.06485068665379
3.793353428092928,5.0736724150383665
-23.637307810509313,-23.708755400914928
42.209206596370336,-3.379478033530944
11.004600073399828,-4.553475698410203
29.68082307765168,-29.760495108902152
39.41060791423152,-47.13304203822036
21.464714807761723,9.419176606344159
-29.145175399193114,-32.93157531789402
6.994603700728241,20.53676573238843
2.9361787933643555,3.755139086888157
26.99329701095391,-47.08898632862579
-2.6662891344886646,-45.84191274015588
-24.52201378106088,38.704020021505244
6.125852151272994,-3.507961695251261
40.081322396055214,10.196346010245946
3.824820638258018,11.421224632016838
38.855609782128425,33.74808015416535
-16.820116217101898,-34.6274361048777
-32.52323530231942,-3.47719499922556
-46.30019676598069,27.087416752921996
11.138358737642264,-46.29018820886297
34.70001950271954,-11.563421176950406
29.61872966315987,41.42540234390282
44.10440574117436,16.106851477161456
24.67303198203585,38.47371043891637
-39.46371093632999,-29.466462225087298
-30.852776526449667,-17.189034819189395
49.85841478154482,17.846420875404235
26.00980180301643,28.044498999697183
14.305634030130747,-42.270611233389054
47.93504461567217,-14.250413260806347
-39.671089111735256,-1.6524378607731904
0.718068091565712,-28.387276533997174
5.426347459527804,-23.18245208909766
-10.369259170202383,-21.223719901707582
9.388394172729264,-5.40239976838204
37.087158560360805,-11.660385629023253
-35.86875189317898,25.768824616926665
47.20608780414872,13.246868835093295
-6.086326920760378,-8.276043498654218
13.83615968904597,-26.925059323370746
-29.816570228337625,8.677904286257473
37.142803259998146,36.47483018089676
-34.07501588236889,-34.5292981379891
-31.737604987711286,-7.689231534030441
41.74077349870666,-17.90650191145472
-33.45069788591862,7.394494610686245
-34.37281816235309,7.791656555846686
21.581657027873675,25.475316955431154
7.413056011984374,-13.04256788901138
-49.2029712243816,-38.263269737883036
44.04766626161249,9.196201936900394
28.97496737868103,12.283236319357059
-29.912621809405348,26.05959006019249
41.48282976434962,34.02561272695857
15.19768461374791,-9.31195511928398
-25.73155348413304,42.445144842381424
25.305555282374783,-0.10884268279625076
-44.39381874450269,47.523032824435376
21.742009560599868,24.887721335211495
25.90587890727953,14.076209984121178
31.322986333296782,27.12224971058319
24.41414817022155,-41.44256450527853
-11.83972933460182,26.631755613515836
-39.07534188061822,47.08195733276173
-39.74930128754895,38.6165566157496
-36.226325501283725,-25.033286400128553
33.78437999833956,-10.585556167565294
-8.725469141994125,5.496269017352162
12.480451864789913,-20.465798309659355
-48.79205327042504,-32.38853926768546
22.861359540800237,-9.780694584007634
46.10986788863029,34.69932579260535
39.09489159205452,-8.152730238849145
-33.93147700206933,-8.454402035038598
-44.18564945545596,-21.5465229212652
27.578966911950644,-1.6173279249062062
22.737195173886462,28.442842455746757
-22.903674228114255,-12.77712133497144
39.96375033221523,44.122695190255854
30.9102809742637,-0.33316668107693204
-27.577339226750965,-28.29334333254855
19.7502861488867,43.50208595913547
-41.840005846351936,22.486247068769586
-19.27258236510101,25.347234893206846
-28.365829880349324,-49.217653778428385
-45.829268772029195,46.0794458160196
40.65900414556529,27.704865846128868
-25.772739950657986,-24.722169399885118
-2.1322584405901424,-9.633854664669173
-9.686006220902911,7.885445709025241
-8.771638345979262,48.36314705636494
27.158497866984433,-31.077797407273533
47.283796710350316,43.95781736022424
27.185793498283587,-44.75938820885125
15.067414676515483,-48.90659652663386
-45.64838857691817,-46.30198206082239
-39.371139973272236,-13.209891162758304
9.699548312689807,-43.285711421414355
-23.27930721196314,-3.363683520037867
40.02396449536026,29.240611388092063
-41.07120047816048,-45.133805437100484
9.32143759666183,32.150058104973
-17.37112158627069,-3.037638902763419
45.28517819254736,27.098776855006818
38.2516454727121,14.296302332986386
-16.957797360348877,46.60794924428065
23.806965327745317,-4.105786937191759
-3.909417369875598,30.974556568940926
25.3913128907044,49.9256044238755
-7.885512243997496,5.004934141394038
41.37407541200314,18.357684677844276
-9.743477007092835,35.04990884738086
47.18625167266882,45.234715839158824
-11.028010514912424,-0.905063231782357
-20.206662637879813,-15.782415572875344
-13.02939278767434,-38.32764381182847
-34.26007360321578,-20.361061556605698
46.56752235322347,37.352327716565426
22.893588647445526,-42.475875161358246
46.17088570357036,9.98490520743718
-2.927218105407661,-48.74336125186461
-44.55536699881263,17.588935309049177
30.69530926810154,-43.67266761373837
-48.00580188465611,37.59650947033883
-24.069283127571772,27.0550171268751
16.165147021125136,-1.2145090718006415
-7.156379909152541,47.78482842879855
-20.192915982073455,13.38617408456134
-3.8419528954468873,42.986814968405355
-40.87356060981537,16.15668396770147
37.76731753750039,-3.0936883505971764
-20.587208160940662,-41.673260685882916
-49.46135305150649,-6.469499960704027
-1.5124363651405446,-38.654899686795176
6.689705527688815,41.55263494840443
27.95742996708961,18.700617718016005
-18.789453895384554,29.109358355951002
20.003509364309707,-43.68671190740808
14.991085669017153,40.39764964628996
-13.287471799702729,-27.1825488349308
36.807811729683934,29.757521208281105
-35.165655212103665,-7.40531384550043
40.0102101446727,45.35241311341373
36.87955187422544,-15.96546493623923
32.54041775240755,-1.2827489287144829
-42.735301985228205,-18.752678301309345
20.55179717639811,20.674761834380888
39.88373515127762,-36.8243250811865
16.353450389427493,17.561776128741442
2.635668241222888,-22.33324040958593
-22.209309844286384,-42.44392926005022
22.263782350463217,-13.146225791761758
1.9216379055251096,39.502335057675964
-1.6469013735186024,17.965762939191364
39.68029662008678,-49.7777265643086
5.80813319518888,-3.948231751506839
-43.851017913471246,29.790086667226205
21.888456774532642,42.61964790728199
-40.52538386536243,48.157984356928324
18.240748755852735,0.3299397080427724
-49.33282601391237,38.146295673584135
26.59784576616356,-37.719660034035414
40.73257228317209,17.974962671218407
22.187885334728463,-22.966940176957497
28.055329682315403,22.64799449535826
-16.34432718574562,-37.31407950023846
39.765043331794686,-37.379601636249625
24.957672753234746,-27.15450192534058
-49.862015502277615,-5.5872617512092475
1.1337910417156607,-10.0702309540899
-23.36218365712194,44.86976811881533
8.920068726343985,2.651480548442464
35.088778191962845,-19.007467632004772
1.076005450197151,-8.906374416047328
-42.055525443192685,-39.127503509847585
-39.83098063415467,-6.166337711242733
28.65265028399267,27.81618780568303
-2.0519012942909924,-25.142480121284073
8.722253326055132,-2.8571137540487896
-33.20784480591671,24.503491785162893
-35.616135817163986,32.59595807588039
39.059401254913226,3.6516275901060453
-17.4015149126084,14.737750839505708
-8.876119041559441,43.73520705281781
16.857326135222934,-7.686063165440885
-27.48985448324858,-17.970196421836057
-49.626528476378084,5.995359870894781
