ImageName,x,y
56.png,-38.26252874580467,-25.868996620239916
57.png,40.473309702752715,-2.3545881525633874
58.png,23.902219301234496,-40.309724303383945
59.png,-28.44168767344787,-38.45335797845648
60.png,-45.453611837162796,1.9765872249222127
61.png,-9.261498076999032,2.2534369721455647
62.png,-6.748585160374809,29.59686119697848
63.png,40.20670235971761,49.66768157824153
64.png,-38.54853342008329,-15.796046294837751
65.png,-31.650275324716482,8.428921280665847
66.png,18.832901863117712,24.74038989254784
67.png,17.725731805369534,-6.161772394742613
68.png,16.594692640372912,-8.622317600082305
69.png,14.1347351931485,-29.782699229467024
70.png,18.728187549378646,45.73307448237942
71.png,7.005524419385203,15.466975009537876
72.png,-4.351457808968803,37.57561569567311
73.png,-42.32853006508177,5.810988648119185
74.png,-25.87843205062366,24.30125133870432
75.png,28.53502101669514,-34.14538224844436
76.png,11.706628745352013,45.370096217924655
77.png,-1.9541428160621024,48.54745530446438
78.png,-41.45421441383813,1.4496743637106988
79.png,-33.61724916219107,49.06794315975105
80.png,-14.570054919177991,15.138945155931737
81.png,41.241903307964634,19.20873967653607
82.png,-27.003684267571614,41.667619947925644
83.png,-11.004893475546673,0.054872707836850054
84.png,33.356664398064865,46.78479415325931
85.png,-7.364319358717019,-11.4787808433544
86.png,-3.0039207633767404,-1.0141408860724468
87.png,-12.873272095119233,-6.587550994286353
88.png,0.9492454591480879,20.49745995624805
89.png,-9.112992254127661,-20.32518071874847
90.png,-41.26407196974539,-31.96167998143623
91.png,-27.285097258513602,11.872999902747203
92.png,-24.321561089054956,-14.77678022228067
93.png,27.815882341823396,-48.81907231014127
94.png,0.7958489694729138,6.390703265717569
95.png,-17.88324196229685,42.0109791694495
96.png,0.9928170523839768,-44.35450144089869
97.png,14.685393644714978,-7.943688298534546
98.png,8.986982992117696,-39.32197148638396
99.png,5.628915076763775,-34.601029224550906
100.png,48.875268439462445,-43.80762025526569
101.png,33.926490444542154,18.49347339872979
102.png,-42.8644068603514,10.985012234767588
103.png,-34.8073690172468,38.760700709428576
104.png,5.985599695094955,-9.79369999948463
105.png,34.298097806108274,17.23346872966806
106.png,-38.85976665195521,3.66454497839905
107.png,-1.1811512691761479,34.70395620088222
108.png,33.12079277310477,-29.037515648320532
109.png,10.565258758195029,36.401250142319014
110.png,17.334180329406152,-35.34219243904833
111.png,23.71857240218037,-3.616245246321512
112.png,24.09012884719081,6.017705208762877
113.png,39.706509069365254,19.398250940439098
114.png,25.82461218982445,46.21627017010552
115.png,-4.996014609552255,11.522437978240937
116.png,-17.662849765137423,17.745602957664232
117.png,-41.904905832781324,2.73115450649356
118.png,19.06685807164648,27.84193422860119
119.png,-11.075908551211299,4.452222191683887
120.png,2.689173173258638,40.68790024321959
121.png,23.70844639109761,5.291977518167322
122.png,39.95183882712118,31.259457485342566
123.png,26.054032705403102,-49.428676190440434
124.png,-10.361740519901922,37.32035929384723
125.png,-0.35894199749758826,-25.964154027580765
126.png,15.974324622679632,-11.05174329222428
127.png,24.81287762139503,8.136831268481082
128.png,-36.95764757123149,43.47982604772389
129.png,-29.98468437816646,-37.41721880949166
130.png,-9.74918102384813,-16.341167063475325
131.png,-8.97873757466597,34.680849308633526
132.png,-15.656582682884611,21.52416450343651
133.png,44.973026177728286,-13.344842658667552
134.png,-17.43430562779095,38.201600515332274
135.png,-36.79531871637788,46.61946753308858
136.png,-30.238374143004865,23.755505913232668
137.png,17.395796738460106,-0.06456349297540953
138.png,47.52105557629443,11.819114759998115
139.png,46.01296434516206,32.34627591859905
140.png,49.610678211544595,-40.776888235785165
141.png,-10.895160518977839,-39.550085199321984
142.png,-2.203864020219882,-47.98614540968289
143.png,-47.33857178804628,-19.716061278977538
144.png,-42.7532968494795,5.952110307643757
145.png,-9.872342604294872,-0.5760076850394569
146.png,37.95421735492246,43.074213616973125
147.png,-37.016109455513835,-10.479425071802915
148.png,17.798215802303957,43.20050567370201
149.png,4.848564705061875,-5.086411426343318
150.png,12.381884071435024,-4.544356070113274
151.png,-47.74770232676717,15.520178895038157
152.png,11.06025740246097,-15.058326817665183
153.png,-20.73813338594538,28.57782876959189
154.png,46.50128114902458,-19.503811801867588
155.png,46.14303829807413,47.464519882166854
156.png,-41.11677223753006,-3.8187964354401274
157.png,-30.58291716045155,-44.22828150376166
158.png,35.366099112091135,24.466809768406506
159.png,44.46482225485069,-49.083661225988926
160.png,-37.70225931420036,-37.21669750360517
161.png,26.10263170953735,-14.039803837917262
162.png,6.720352532894083,-25.647313196391696
163.png,-47.35712637472719,44.70273136743836
164.png,44.68417581672024,31.522074861977075
165.png,-33.65880799602989,-23.283989717766328
166.png,-26.9157584977171,-0.4681097939721255
167.png,31.12525377568889,15.634928782067334
168.png,38.089494330890034,-47.309146221206845
169.png,-11.859844112330507,-18.441061654093005
170.png,26.817833802808025,-23.60619852135758
171.png,10.471355810400162,-13.36684169580986
172.png,-45.92997380766821,-26.455923969144003
173.png,20.37748974835607,36.35696767782632
174.png,42.07535717973411,-16.19959009039247
175.png,-13.61830689044281,-43.94154636407963
176.png,-15.189482508966613,11.370910161561987
177.png,-40.61231115466262,20.10432704056217
178.png,-22.154666813562706,1.3064530174897584
179.png,-0.7608993843816307,7.433805456467077
180.png,-13.728737979696824,-48.90820008265763
181.png,6.624741936866087,-3.363708214931549
182.png,-32.79397571771453,-21.40366716202201
183.png,-5.837829068327707,34.457051001218204
184.png,2.9059122084614586,-24.191466648590556
185.png,-24.423118022804623,-11.325082788733575
186.png,-28.333419286573747,-42.74139929086922
187.png,-19.93743261648048,49.54266245857491
188.png,36.55999015839278,-48.94390901478648
189.png,-31.81319167867035,-49.34568634165169
190.png,5.490504214086364,29.853597181515326
191.png,-35.295944729597906,-23.83983108964225
192.png,23.795622670771877,35.86975055708049
193.png,30.601610468710987,49.13076200933814
194.png,-47.817912121998084,11.587347210310426
195.png,17.80476324310777,47.3007731813769
196.png,31.227404406899325,11.713270589844925
197.png,26.51109500759111,-42.28797580149346
198.png,-20.45544057096942,-40.20735901104692
199.png,-48.67835333052326,-27.42476060823894
200.png,8.226876791799796,30.27360683634815
201.png,-43.91738890832161,-16.483846469656015
202.png,-32.04909790434508,45.197411089338175
203.png,14.689055543340857,29.531812973332677
204.png,-21.370628485513,34.55994605785263
205.png,-12.033980707493576,0.356084523491937
206.png,-33.04898859611647,-14.396982482259467
207.png,-40.32428627177597,-19.61295563557186
208.png,-37.21528363914896,45.73701092756785
209.png,46.038687465140185,23.23348862717239
210.png,15.339056336460814,14.627208427183774
211.png,-16.00598853043128,-46.66417695859988
212.png,27.330625130611736,-47.40738909357767
213.png,-20.30000336336397,5.424527534489265
214.png,3.069113780584445,-21.62142851662956
215.png,-14.044021857341896,3.9550279624464224
216.png,42.56255649030582,-8.851472058620502
217.png,-34.20899167877951,-8.609612946551195
218.png,22.191467011936936,1.5693985656422882
219.png,14.983153827188161,-46.05707177693734
220.png,12.17447000708681,-36.2302396275895
221.png,4.654036145833416,47.78276537284863
222.png,37.27152839005207,41.012697017841234
223.png,0.7902432860538511,-43.47758705433916
224.png,-34.98133945984914,4.2238968776569195
225.png,-17.481098957193822,-37.37024208695758
226.png,-13.683671308055565,34.19448281429118
227.png,9.662612892439583,34.663594222066465
228.png,10.290451840869153,12.018772785871533
229.png,-47.81107242328474,-2.7136009547025637
230.png,34.301047643569945,-5.284397446279975
231.png,9.564071023495849,12.850413945294918
232.png,-49.63513004231675,-18.941006039530585
233.png,0.31894428319467494,41.7186783199775
234.png,-37.45470687114253,-13.738065001122536
235.png,-38.82290533835797,-18.497584228625986
236.png,43.84461370293023,-25.085133386138637
237.png,26.380675063225198,25.37739389712668
238.png,33.77790762827692,15.480499780597796
239.png,6.6779797708187445,-11.976346443282019
240.png,20.725660803919027,-10.2556460947579
241.png,49.19477917000803,48.10965707400973
242.png,-2.021862034872349,25.00151554067422
243.png,-32.34786856490855,3.0892594734736747
244.png,-0.01301981264521146,-31.130871612086043
245.png,-41.023685907683806,-1.8280862229229626
246.png,4.144353577718995,-27.81895591779203
247.png,-4.4614534464659386,46.02381835106205
248.png,-2.8548537507219436,23.95917209380852
249.png,-43.43498684547858,33.56983970308197
250.png,49.26333718338449,35.49132997175974
251.png,-6.825186024679141,13.307244960314549
252.png,-47.50970755624277,-27.871350852076514
253.png,-0.40184835619092496,-13.576981418971698
254.png,-30.56458552505248,-17.42278221650475
255.png,26.729827473028493,41.32639543801858
256.png,6.465335605460446,14.328132318577929
257.png,45.45918318535014,-32.185733953263686
258.png,25.959466061652677,-5.759594415416849
259.png,49.685263482409525,42.4194901285979
260.png,29.992544530479975,44.45029695051788
261.png,-35.7691769078302,46.62356044375777
262.png,47.65029315257458,14.561762055439843
263.png,17.31238944501672,-20.819851350742102
264.png,-12.728297814457903,24.893064109914164
265.png,28.638486407957785,6.030903962868017
266.png,35.49741326005446,48.00111281566859
267.png,-48.093592987945755,14.061450209938755
268.png,23.935397726020753,-23.64368111055889
269.png,-17.537964382228196,49.262512491447126
270.png,-47.42640322066285,-17.9712569370613
271.png,-15.557178395107542,-9.282344520049193
272.png,-27.830687147284227,32.49302203658986
273.png,30.163748775871085,21.16377682353277
274.png,43.876022228892126,14.83145410705822
275.png,-3.8323165992667967,-19.572195490395117
276.png,26.011798143083126,36.401275023572
277.png,-28.319338597139566,-6.489244556919047
278.png,23.421979762807055,-39.7331356108363
279.png,-33.25335184020148,7.297400804065838
280.png,3.949338384271762,34.76698318045868
281.png,-0.9309159555938606,-6.227080559929277
282.png,48.44030481631404,49.23559875991697
283.png,32.59065109189153,-45.04496965893864
284.png,-47.82850971834263,3.2095294695833516
285.png,17.416784264241272,21.631050872426485
286.png,29.58203086137857,1.3494050061735976
287.png,41.67192890863163,-19.714647636090245
288.png,31.304389976512567,-31.445720225632435
289.png,-1.7972821137801063,16.190988544227196
290.png,-40.24620058797777,16.350732565802844
291.png,-8.421091722506844,-7.5233189721583
292.png,-20.77953081542393,-5.210930118589587
293.png,14.459861550501117,19.59179547941598
294.png,-19.76600929818434,36.14203497414866
295.png,43.701057818536555,29.88355380118098
296.png,32.844821304788454,-32.68994875205969
297.png,-14.761461317093136,33.342071565086655
298.png,37.69766705879225,-49.56535871613116
299.png,-19.950796977014107,-14.385915109667756
300.png,43.67824937538417,45.789207262506764
301.png,-15.446407646697224,8.549653827932843
302.png,-44.642813884172824,36.89261917519627
303.png,-16.57345102215728,-26.13689848349049
304.png,-38.42323804183111,42.16449928624212
305.png,-41.858447910191046,-39.91001934232665
306.png,47.62193293052759,-43.6394606036702
307.png,7.664374214443768,9.01566048295851
308.png,44.21236641551303,38.17458369066195
309.png,34.04056215086892,40.5156149644302
310.png,-10.772092875425635,33.67855045365626
311.png,-30.18216483496229,27.438952619486784
312.png,36.037843999384094,-24.502115060133423
313.png,-49.685135368544884,-6.820683091609958
314.png,-24.839903900964956,21.397558522948103
315.png,-32.051464004508546,-27.206440804573152
316.png,-5.557132106677983,-28.604644876206574
317.png,-45.62819610239393,-0.1770151709511225
318.png,-49.18924991544979,25.769417880082912
319.png,5.387055907811622,15.934590147261602
320.png,20.597283820643227,11.070003512868873
321.png,17.175300547584342,-2.346828272205805
322.png,38.92405020595942,-5.749847566570466
323.png,37.7471931496958,-27.15746974952613
324.png,-2.329228044155471,48.80797554660022
325.png,41.4311440897133,22.373992083509975
326.png,-32.35299468852044,-2.697677071219452
327.png,-19.410303385504125,13.487119782902255
328.png,47.72930277205177,44.76806173955684
329.png,7.216935939037704,15.888869284727917
330.png,12.083009003187364,16.682517847538676
331.png,37.85896119706635,-5.238779655956151
332.png,44.25643685041163,-27.3881609467307
333.png,39.84205885233348,9.289888855275144
334.png,8.331400851201366,-11.252509653821164
335.png,18.8884829972708,-31.79418531526298
336.png,-32.91873310434307,8.289534661049139
337.png,-29.555139830321686,-13.117533419845792
338.png,-49.31089995088923,-35.22105727536802
339.png,38.8783713889315,35.211704526121395
340.png,-27.495209649445094,-29.216688753717435
341.png,-24.733378679980245,10.251410127647041
342.png,-21.08759849002093,-35.06688801551443
343.png,-11.18139089335267,-3.853600257835822
344.png,-46.80663356072551,42.42604559586243
345.png,3.948682915128451,-40.8071173944778
346.png,19.55117701211593,-8.603794621680613
347.png,-40.06545227334139,34.76557459300449
348.png,13.950248673313624,48.754012295665845
349.png,22.260757647775904,16.835998846972146
350.png,20.462160621418974,-32.78897825268622
351.png,44.118398378443885,6.44242010588345
352.png,46.91341891899032,-3.065937649469241
353.png,-18.75887822068116,27.957103554636717
354.png,12.482229562771764,45.55382148535621
355.png,22.281279157505864,45.20516334358324
356.png,44.143409372850485,3.5140136080833244
357.png,28.23795345530847,-45.98077820302615
358.png,25.79573899227985,-19.533256334287906
359.png,44.74841970212323,-20.035903201695405
360.png,41.44797245193453,-35.09292642089825
361.png,-26.039437897006245,18.26578877305029
362.png,-49.11263290934107,24.501177974608595
363.png,-31.67353095436669,-19.204065453026832
364.png,-7.050057071417029,23.85766412807662
365.png,6.348445871700626,-45.31657586222623
366.png,18.346231171705128,1.0082432740559426
367.png,-20.56776162617898,30.23622129136821
368.png,5.116778730257899,12.054184079481637
369.png,-0.2645551635387591,-6.3809081028965124
370.png,-16.43502004319315,47.15981375122891
371.png,-37.88995541263258,24.845713567529387
372.png,17.738590690550808,-35.60913286047818
373.png,-20.489735762225635,-4.448830831508907
374.png,19.876683002788482,-26.05704820973288
375.png,-42.75142277348035,33.581136258661914
376.png,12.261259388108236,13.279460025074563
377.png,14.633305352801031,39.46015443093019
378.png,-35.013026815470106,-33.57643871132292
379.png,-46.87309896526956,-29.61046993497405
380.png,-5.098463636766169,-19.68328270970351
381.png,-24.071262725208676,43.64393166110612
382.png,14.430474914092613,25.775106108835473
383.png,-49.626799327387296,34.5139190655607
384.png,-16.863645818199437,11.03300985741842
385.png,-43.68504788575561,-16.288297956748444
386.png,9.899905350355098,-33.21446081050561
387.png,3.953718300243672,15.78478168104796
388.png,46.80147867552401,1.8146526674581906
389.png,-31.344756985168665,9.494543236554996
390.png,10.100009449810962,15.016112340996855
391.png,17.988661770565457,46.836818511817285
392.png,-41.498342488699876,38.92587236366053
393.png,-34.17380392034155,-17.770243888341
394.png,-48.89940321041729,24.127671388327215
395.png,-46.33054726259643,1.2970610324573713
396.png,18.31369169362891,-36.04118348780523
397.png,-42.928523889708224,12.105282969701356
398.png,38.62242626676672,-15.622402787750225
399.png,18.25511759369124,23.762942032029514
400.png,-7.551551395596356,6.234504318412128
401.png,30.966923362752752,3.18758397576039
402.png,-2.7994251126537435,20.381930510073417
403.png,43.321140800983954,-37.40729476016188
404.png,6.919599539998956,-28.632626811225048
405.png,0.7416785369800394,-22.081652607931478
406.png,-27.7051969563167,-34.795693625721746
407.png,43.20987109833581,-13.940238870293996
408.png,15.90220827468606,38.07251812167675
409.png,-6.146072799809573,-33.85321864457441
410.png,10.397099916808415,1.2758285699256646
411.png,-20.948300576137957,44.01804360359061
412.png,27.291619160298197,-12.152506828321464
413.png,27.186320276732005,-3.63675025604158
414.png,-25.096766747731646,3.7964564956653675
415.png,-48.65313597142942,25.906988025206772
416.png,24.750248480688057,1.3452915505992138
417.png,38.08741040514734,-45.565530962411216
418.png,38.30630799446385,26.47945018851007
419.png,-19.76736811998756,46.87041749922784
420.png,16.708054891924306,27.070700195304227
421.png,14.886496354707702,-42.563737951764914
422.png,-14.824348863145474,38.02508246667486
423.png,-28.54835691869756,14.02250175698316
424.png,-2.805116701946517,-21.861514482539402
425.png,49.36690148163633,13.60985954777123
426.png,-17.28509067769913,-41.773942725545
427.png,30.497476346876923,-15.398881025587364
428.png,-23.87586208367589,39.42534532700424
429.png,15.978397545083354,-45.94960594689004
430.png,44.280881967697326,29.736596667529312
431.png,-9.821513750367231,-4.40965984225106
432.png,-21.741251981076438,-15.08127462469617
433.png,-10.703061870079267,46.29232953226291
434.png,19.00317525154348,-9.002024482882867
435.png,14.935747557360187,31.946528458678927
436.png,-33.088903634109144,-24.36160407236865
437.png,-22.323265428122763,17.07695923124811
438.png,7.992463163279886,2.2239298987692635
439.png,15.11214864279971,1.583970309431713
440.png,34.07391987379117,7.0500632630482585
441.png,13.74774184018964,-38.45726546097098
442.png,-1.4261778585148122,-10.392459308700019
443.png,-7.8225169613842525,29.165700112082632
444.png,4.299149688198,-31.355365148670835
445.png,-36.85944920867847,-19.09522425693668
446.png,21.348231142253837,-42.38290263629663
447.png,1.3671096014447173,-15.721928296226103
448.png,-4.98170537383902,48.415675282958404
449.png,-42.34562294952286,-17.88653480046071
450.png,-37.20746562645172,12.122655986575005
451.png,-28.44168834419908,-12.706941766599599
452.png,-25.741083419195366,-41.62352642848097
453.png,28.56192934034526,18.872299440523804
454.png,-5.447882284871838,3.757892154223306
455.png,6.295534037248494,43.15729749643653
456.png,24.600259863303336,-27.117283456914855
457.png,49.12581699916984,10.340879875462981
458.png,19.93355458502907,-6.186515940294349
459.png,32.72774501305145,-26.492701217975444
460.png,48.16888660682116,-7.211489425793729
461.png,-11.100542610482243,9.582647300177925
462.png,29.53796034168157,-24.881975293709225
463.png,0.013408651962620866,7.723421538742912
464.png,-28.534394212049495,-0.4048526851487182
465.png,0.2902193046421786,-47.50748115241994
466.png,31.900471935888135,-24.217531336767195
467.png,15.56680740220284,-40.16018912088083
468.png,40.17016988686939,-0.49695559851907944
469.png,25.67022983440846,-43.35092115441487
470.png,-32.46853166111897,-49.34207348508339
471.png,-43.5962093634743,18.875970598995977
472.png,-0.5360466618339856,17.48320800549226
473.png,-32.2159000759749,29.017143816401074
474.png,-19.3384112304253,40.056827202059935
475.png,-22.70261770928117,8.45061115679183
476.png,13.427434837082764,28.5662312606308
477.png,-49.079540800253774,12.337633495026608
478.png,49.66304147668133,33.54452453297711
479.png,-7.360033270794354,44.25503810360537
480.png,-19.96396819962174,31.23378411619811
481.png,24.981662959161213,20.683298285487254
482.png,16.223494526187636,-20.351820465778413
483.png,40.709254264476925,-35.7283336665523
484.png,-39.540847551669366,5.715360194316055
485.png,-39.6130714148858,-21.21799481273403
486.png,42.560070916491455,15.366292423847
487.png,33.49288219056629,38.95654007642858
488.png,10.720588228491522,41.24030014072885
489.png,-6.77322135474391,-41.23777370753544
490.png,-18.767597424291584,-14.283684777077944
491.png,12.227011750649375,-9.605825991588311
492.png,34.5237817983367,18.798646331932673
493.png,18.12572356158681,-29.159961341661266
494.png,-24.748788195590198,46.341924736112475
495.png,43.5059921182885,-37.921744672038656
496.png,-49.44648045695909,10.053781021838304
497.png,36.03238139288952,-23.25447417900781
498.png,4.5047210372391575,-14.593355778885318
499.png,49.06818650278332,37.28594575719518
500.png,12.008085074270504,-11.552454778471109
501.png,45.18094676948522,-35.623386834812266
502.png,46.33802121395112,20.39899395035239
503.png,-19.93732696619377,-32.3864771073454
504.png,-39.97490180827322,-23.994715740603688
505.png,-26.65311348966557,23.482224035835685
506.png,-15.945745475184303,47.708802364111634
507.png,-29.080651400269918,-49.43524689296278
508.png,-3.6606102112399483,20.746693120038856
509.png,-45.97633009385428,-45.17227151911178
510.png,29.017939961457316,6.479666538372442
511.png,25.7083028615466,11.493016145333279
512.png,-10.741364321695244,-14.831531855104764
513.png,-7.480472927593773,44.40203897436852
514.png,-45.15429558437132,24.45147411884099
515.png,-2.392895411818351,29.340208121062673
516.png,24.94505382225107,-19.558014376683808
517.png,-4.808767773591484,20.84257167227699
518.png,-21.846976066541057,13.850258074736168
519.png,34.3490673982933,40.067761515678484
520.png,-16.96776692153059,-48.121557669597145
521.png,-15.213175930060231,26.333998013267717
522.png,39.07967963681939,10.818130101071212
523.png,-41.26705080447171,4.472430292118922
524.png,37.09277028908579,46.86299204303265
525.png,-4.564648173414717,25.563886550191924
526.png,5.3801676827511145,26.107121176209702
527.png,-24.21169630647484,19.622597930219143
528.png,-49.87088051995475,14.291067037853736
529.png,21.57100721279214,-4.356003645430526
530.png,-33.44361057961403,25.978096345184753
531.png,-14.990927722753902,-38.61759170675047
532.png,18.60881405476458,-49.80202572432866
533.png,29.63420932350425,-32.454184504188134
534.png,-48.02313064740955,-39.42395482967682
535.png,-49.9258789440287,11.217274824096954
536.png,-27.253846273461,47.023988780451916
537.png,-29.27986096687276,-46.01837819734688
538.png,15.140331703937775,35.10950218807743
539.png,-46.98860652434672,16.112404964963446
540.png,-33.53228148386131,-2.4929629948022693
541.png,-34.7475974033463,25.15043684344009
542.png,2.1832364000151614,-32.43327478862361
543.png,44.98887201961047,-34.515975127184205
544.png,45.44969947909678,-15.340073257215344
545.png,-46.03305250144004,9.53635818398574
546.png,-45.55506536071625,32.9881841260752
547.png,7.151809222516292,-1.1824947242213426
548.png,33.354573085322215,1.7385874746750147
549.png,17.435174485165504,-43.86577324411659
550.png,20.795483973855212,27.325680600954783
551.png,36.372675897480704,19.861167525695933
552.png,-2.368290435420505,-31.864429773889924
553.png,22.013706452506767,-31.04458396268539
554.png,-5.225671387715195,-14.245232279334694
555.png,-42.05045029643655,33.402734876561084
556.png,-10.236417240109652,-31.20470925125325
557.png,29.353180841284328,-32.9200613695926
558.png,-24.121300202478412,35.07138352492029
559.png,-6.263222644951952,23.28860799007134
560.png,-43.8064864945546,-43.7511463898901
561.png,0.23297403557591423,-24.646209124973552
562.png,-33.86790717232053,-1.730273449794197
563.png,-44.4933610493348,-26.40554730824305
564.png,-46.27177989944552,41.604588469210896
565.png,11.907471784032197,22.847000877151984
566.png,-3.6095506057261986,45.361850151586324
567.png,35.17516232376967,31.26678987061392
568.png,-42.50796091629421,-24.29679915972641
569.png,29.89091463138209,39.81539516956697
570.png,37.721795657099605,18.50209344721239
571.png,-23.462683339847402,-30.287280495622348
572.png,-23.58030897020339,-23.37627255963708
573.png,12.432898678473236,31.09349799062842
574.png,-4.320806751497422,-34.45038050301594
575.png,-15.380159944936032,25.00688519946081
576.png,-20.875049663514467,-2.2868432318372953
577.png,46.11218011001347,-22.938575279623453
578.png,5.841858326662084,29.92928689924861
579.png,-27.226174089916444,28.363303859345038
580.png,43.76699002423533,-21.378782070269185
581.png,-11.514389876826158,-43.22225747737018
582.png,25.956360615843394,-22.50405961080232
583.png,41.28138883888565,17.426142827390493
584.png,24.116697760052872,3.8533993214396105
585.png,-41.29850142701146,42.84796239823787
586.png,-45.82246308485804,-43.57816265248201
587.png,27.869742417315067,38.46149153001997
588.png,28.067258269696467,46.15000367018605
589.png,31.444116282448746,15.714374817627046
590.png,-7.95979572843337,-24.245896152647028
591.png,-31.50929226559116,48.674765296155584
592.png,13.751934847557898,29.892125590062875
593.png,14.537774891157326,3.199373186332764
594.png,-36.1349431467512,-22.25387870149973
595.png,-39.374664863278056,17.21919876429736
596.png,21.487645305344643,11.555298437996896
597.png,25.386522235998,-1.1415084208426194
598.png,34.509854386612076,-44.64311980177531
599.png,33.47490128447963,33.64595901604689
600.png,43.079492601168795,-8.50762851531831
601.png,-41.88474468114947,11.690433653731482
602.png,33.36421147618286,24.15289406151436
603.png,-26.78106157632676,42.65438091911189
604.png,-19.821512451762292,20.63452841542879
605.png,-3.0847201703106606,-3.646347915674376
606.png,-28.699526164170365,12.675595659473672
607.png,41.77396256522819,29.87617937854209
608.png,17.596709336084004,-33.218064643156865
609.png,-22.38827588404284,-39.64376932174895
610.png,-46.64571873166994,37.84612590283632
611.png,8.079992382238856,38.548171086845784
612.png,19.763150281782472,-39.91184106009461
613.png,-38.406608044700384,39.53516494246921
614.png,-43.24854309848281,-48.767288578941326
615.png,-13.02830279818086,-37.08498208547438
616.png,-24.384115294695754,-9.076189905371514
617.png,13.025453150616094,-43.61412096297188
618.png,33.15530018965164,9.748347886150022
619.png,34.90838813310924,36.69103110790046
620.png,36.02949265667861,29.25415903229475
621.png,-35.07814148417735,-10.203655795049372
622.png,3.388630047255404,25.604623905385083
623.png,-14.588326378904867,14.628370752950985
624.png,-1.6685353982150772,22.690451957960306
625.png,17.502016046314836,-13.740684644724844
626.png,18.402650961116223,4.489429312077142
627.png,30.47369992241653,46.21111643806928
628.png,-14.540049912810126,-21.705441350509602
629.png,18.422562840396054,-6.717732170466228
630.png,-43.902304023914354,42.76556949238585
631.png,-7.390848394336878,-17.6849190978851
632.png,27.851126829560314,-26.140486888693648
633.png,19.466442390906863,-20.013304539300215
634.png,-37.9750256330597,-13.639171659654949
635.png,-11.177512192137293,28.934298271218466
636.png,-28.71639329827729,-23.959470252495528
637.png,-10.926341367886181,12.204490191928755
638.png,-19.811584582493825,11.772439430880446
639.png,39.17637494274723,8.09327655785794
640.png,-10.289723096639825,43.7214959650086
641.png,-37.98007441633696,34.87075186427201
642.png,-11.653804983920722,-0.7437011220022143
643.png,-27.29740020579381,-15.612231523010088
644.png,-30.304363424620938,-3.0624499402813115
645.png,37.00500776057426,-0.9752435139029103
646.png,47.45086475805088,44.52928356748012
647.png,42.27782772352057,-32.724631130634286
648.png,16.990733356485507,42.94395336454548
649.png,-44.128055752918584,35.29509377331598
650.png,18.988896824197454,-23.27199696745056
651.png,-17.51073186893821,-40.608879545239375
652.png,1.5473193575114266,-42.82476003116435
653.png,49.077636127860174,32.79977743868305
654.png,-15.277541738549829,0.47200036522900746
655.png,-36.31237065414042,4.1102297927493225
656.png,-40.0014184007844,41.052794354770555
657.png,-29.9664423221602,23.52930929235545
658.png,-26.39570085867713,21.254704081272706
659.png,-29.680826314735352,-12.309409749766445
660.png,-20.162078977208843,6.194131918312017
661.png,2.964438109750219,-22.77010265491016
662.png,46.917051203850676,27.289649893459227
663.png,6.830413694691451,38.69577590201139
